@relation winequality-white-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2

@attribute volatileacidity numeric
@attribute chlorides numeric
@attribute freesulfurdioxide numeric
@attribute totalsulfurdioxide numeric
@attribute density numeric
@attribute alcohol numeric
@attribute quality {3,4,5,6,7,8,9}

@data
0.147059,0.127596,0.073171,0.2529,0.128976,0.387097,6
0.137255,0.121662,0.073171,0.257541,0.095045,0.387097,6
0.205882,0.091988,0.066202,0.24826,0.197609,0.193548,5
0.147059,0.062315,0.087108,0.164733,0.092732,0.403226,5
0.176471,0.097923,0.156794,0.280742,0.17139,0.33871,6
0.186275,0.074184,0.209059,0.303944,0.101407,0.5,6
0.137255,0.083086,0.233449,0.313225,0.096973,0.451613,7
0.176471,0.029674,0.074913,0.146172,0.063621,0.612903,6
0.27451,0.086053,0.146341,0.24826,0.213804,0.193548,5
0.264706,0.083086,0.139373,0.24826,0.214189,0.193548,5
0.098039,0.041543,0.066202,0.199536,0.042221,0.693548,6
0.27451,0.403561,0.083624,0.266821,0.108541,0.33871,6
0.058824,0.091988,0.083624,0.243619,0.075959,0.548387,6
0.147059,0.103858,0.12892,0.352668,0.096009,0.387097,6
0.029412,0.130564,0.146341,0.199536,0.186042,0.290323,6
0.156863,0.11276,0.094077,0.190255,0.104106,0.306452,6
0.382353,0.080119,0.031359,0.150812,0.071525,0.516129,4
0.205882,0.145401,0.080139,0.24594,0.165028,0.467742,5
0.245098,0.124629,0.04878,0.25522,0.135917,0.193548,5
0.235294,0.071217,0.12892,0.259861,0.030654,0.645161,5
0.215686,0.074184,0.121951,0.259861,0.030846,0.66129,6
0.22549,0.080119,0.062718,0.243619,0.103528,0.709677,6
0.27451,0.086053,0.146341,0.315545,0.09119,0.516129,6
0.22549,0.097923,0.059233,0.257541,0.046462,0.758065,7
0.431373,0.080119,0.073171,0.37123,0.107191,0.677419,6
0.460784,0.080119,0.059233,0.359629,0.107577,0.677419,6
0.117647,0.097923,0.146341,0.208817,0.038751,0.677419,6
0.205882,0.103858,0.062718,0.25058,0.046077,0.758065,7
0.137255,0.091988,0.087108,0.317865,0.055523,0.66129,6
0.372549,0.106825,0.146341,0.424594,0.211876,0.225806,5
0.127451,0.094955,0.216028,0.382831,0.152111,0.33871,6
0.333333,0.10089,0.191638,0.445476,0.219202,0.225806,5
0.137255,0.103858,0.135889,0.241299,0.221901,0.145161,6
0.22549,0.053412,0.087108,0.25058,0.033738,0.806452,7
0.137255,0.133531,0.121951,0.403712,0.147099,0.370968,5
0.098039,0.091988,0.010453,0.088167,0.080008,0.33871,4
0.156863,0.091988,0.160279,0.278422,0.188934,0.403226,6
0.176471,0.148368,0.073171,0.266821,0.204743,0.33871,5
0.117647,0.118694,0.069686,0.194896,0.109697,0.483871,6
0.196078,0.109792,0.090592,0.25058,0.11124,0.322581,5
0.117647,0.062315,0.080139,0.155452,0.09466,0.403226,6
0.176471,0.115727,0.090592,0.238979,0.172547,0.274194,6
0.127451,0.106825,0.229965,0.403712,0.233468,0.225806,5
0.137255,0.094955,0.062718,0.25522,0.112782,0.516129,6
0.137255,0.109792,0.069686,0.259861,0.145942,0.451613,5
0.117647,0.083086,0.101045,0.218097,0.130519,0.483871,6
0.176471,0.086053,0.038328,0.236659,0.116445,0.709677,6
0.196078,0.590504,0.202091,0.336427,0.14787,0.225806,6
0.205882,0.593472,0.209059,0.341067,0.14787,0.225806,5
0.303922,0.074184,0.080139,0.452436,0.174475,0.322581,6
0.176471,0.10089,0.108014,0.243619,0.059572,0.725806,6
0.156863,0.103858,0.076655,0.24594,0.096202,0.467742,6
0.166667,0.103858,0.066202,0.241299,0.144785,0.403226,6
0.156863,0.121662,0.170732,0.287703,0.147484,0.451613,6
0.137255,0.089021,0.118467,0.24826,0.090033,0.483871,7
0.176471,0.080119,0.04878,0.180974,0.071332,0.612903,6
0.254902,0.086053,0.04878,0.259861,0.093889,0.741935,6
0.142157,0.133531,0.198606,0.303944,0.160787,0.354839,6
0.147059,0.109792,0.108014,0.218097,0.055138,0.645161,5
0.186275,0.091988,0.059233,0.178654,0.072874,0.564516,6
0.323529,0.077151,0.073171,0.25058,0.088876,0.635484,7
0.323529,0.077151,0.108014,0.24594,0.057644,0.789247,7
0.495098,0.228487,0.052265,0.197216,0.187006,0.225806,5
0.254902,0.086053,0.195122,0.299304,0.042221,0.677419,7
0.176471,0.139466,0.149826,0.422274,0.157316,0.241935,5
0.196078,0.080119,0.087108,0.327146,0.141508,0.419355,6
0.078431,0.097923,0.156794,0.259861,0.093889,0.403226,7
0.186275,0.083086,0.118467,0.278422,0.072103,0.55914,6
0.117647,0.10089,0.149826,0.211137,0.062078,0.548387,6
0.156863,0.133531,0.156794,0.401392,0.159437,0.241935,5
0.294118,0.127596,0.146341,0.36891,0.176595,0.193548,5
0.333333,0.10089,0.090592,0.315545,0.139194,0.480645,5
0.147059,0.133531,0.156794,0.399072,0.159823,0.225806,5
0.107843,0.142433,0.149826,0.338747,0.211297,0.129032,8
0.156863,0.103858,0.045296,0.201856,0.100443,0.387097,8
0.186275,0.133531,0.118467,0.301624,0.207634,0.327957,6
0.196078,0.127596,0.12892,0.306265,0.076537,0.532258,6
0.137255,0.04451,0.066202,0.232019,0.100829,0.387097,6
0.186275,0.495549,0.118467,0.225058,0.11124,0.193548,6
0.117647,0.074184,0.066202,0.227378,0.09331,0.5,6
0.147059,0.074184,0.209059,0.322506,0.079044,0.532258,7
0.22549,0.097923,0.205575,0.322506,0.217467,0.177419,6
0.27451,0.017804,0.041812,0.148492,0.048583,0.83871,6
0.22549,0.089021,0.111498,0.296984,0.045306,0.758065,6
0.196078,0.133531,0.101045,0.322506,0.090033,0.435484,5
0.078431,0.163205,0.111498,0.364269,0.081936,0.553763,6
0.22549,0.118694,0.160279,0.37123,0.117987,0.5,6
0.205882,0.109792,0.114983,0.392111,0.116059,0.408602,5
0.196078,0.091988,0.167247,0.429234,0.078851,0.580645,6
0.147059,0.121662,0.146341,0.394432,0.152882,0.247312,5
0.254902,0.15727,0.174216,0.450116,0.144592,0.290323,6
0.117647,0.089021,0.118467,0.234339,0.057259,0.645161,6
0.156863,0.089021,0.097561,0.264501,0.047812,0.774194,6
0.22549,0.115727,0.10453,0.294664,0.183536,0.241935,5
0.205882,0.094955,0.118467,0.25522,0.120108,0.473118,6
0.107843,0.160237,0.212544,0.287703,0.163871,0.177419,5
0.205882,0.077151,0.04878,0.25058,0.047812,0.741935,6
0.215686,0.094955,0.094077,0.232019,0.136302,0.467742,6
0.147059,0.130564,0.04878,0.192575,0.127434,0.209677,5
0.147059,0.086053,0.073171,0.238979,0.085984,0.543011,6
0.176471,0.10089,0.076655,0.206497,0.039907,0.725806,6
0.264706,0.124629,0.15331,0.37587,0.117409,0.241935,5
0.235294,0.094955,0.132404,0.410673,0.101022,0.483871,6
0.254902,0.097923,0.052265,0.287703,0.127627,0.225806,5
0.04902,0.077151,0.10453,0.155452,0.082707,0.537634,6
0.230392,0.094955,0.02439,0.271462,0.150954,0.129032,5
0.22549,0.121662,0.108014,0.310905,0.119722,0.494624,6
0.215686,0.145401,0.087108,0.329466,0.093889,0.677419,6
0.156863,0.094955,0.101045,0.234339,0.083092,0.483871,6
0.176471,0.121662,0.170732,0.401392,0.160208,0.241935,5
0.186275,0.10089,0.181185,0.37355,0.101986,0.483871,6
0.127451,0.089021,0.111498,0.204176,0.077309,0.516129,6
0.176471,0.080119,0.090592,0.211137,0.158666,0.209677,6
0.196078,0.091988,0.097561,0.236659,0.120879,0.451613,4
0.166667,0.142433,0.12892,0.366589,0.210719,0.193548,5
0.137255,0.115727,0.236934,0.450116,0.229034,0.225806,5
0.098039,0.11276,0.1777,0.301624,0.195296,0.403226,6
0.117647,0.109792,0.202091,0.310905,0.157124,0.451613,6
0.156863,0.124629,0.114983,0.317865,0.186042,0.225806,5
0.186275,0.130564,0.184669,0.38051,0.190476,0.290323,5
0.294118,0.094955,0.097561,0.296984,0.144592,0.66129,6
0.343137,0.10089,0.132404,0.387471,0.07808,0.693548,6
0.137255,0.169139,0.135889,0.412993,0.125506,0.27957,5
0.205882,0.103858,0.160279,0.436195,0.154425,0.225806,5
0.205882,0.083086,0.10453,0.303944,0.046077,0.774194,7
0.107843,0.109792,0.055749,0.164733,0.064006,0.491935,6
0.205882,0.103858,0.160279,0.436195,0.154425,0.225806,5
0.156863,0.178042,0.114983,0.401392,0.131097,0.27957,5
0.215686,0.089021,0.069686,0.178654,0.048583,0.822581,7
0.186275,0.094955,0.083624,0.243619,0.120301,0.564516,7
0.220588,0.154303,0.083624,0.306265,0.214575,0.177419,5
0.156863,0.178042,0.114983,0.401392,0.131097,0.282258,5
0.137255,0.091988,0.076655,0.269142,0.08849,0.403226,6
0.137255,0.11276,0.121951,0.2529,0.230384,0.129032,6
0.137255,0.106825,0.097561,0.262181,0.135724,0.306452,6
0.127451,0.11276,0.090592,0.264501,0.136302,0.306452,6
0.235294,0.103858,0.076655,0.454756,0.173511,0.306452,5
0.352941,0.086053,0.108014,0.364269,0.079622,0.677419,6
0.22549,0.097923,0.200348,0.354988,0.090226,0.451613,6
0.27451,0.124629,0.202091,0.290023,0.226528,0.112903,5
0.294118,0.10089,0.052265,0.134571,0.041064,0.83871,6
0.156863,0.062315,0.045296,0.197216,0.064392,0.758065,6
0.470588,0.151335,0.184669,0.426914,0.188741,0.225806,5
0.156863,0.106825,0.055749,0.352668,0.093503,0.516129,6
0.205882,0.124629,0.080139,0.364269,0.121072,0.537634,6
0.196078,0.124629,0.041812,0.192575,0.098901,0.629032,6
0.205882,0.124629,0.080139,0.364269,0.121072,0.540323,6
0.127451,0.109792,0.170732,0.283063,0.09119,0.403226,5
0.382353,0.115727,0.041812,0.269142,0.13823,0.290323,5
0.254902,0.124629,0.062718,0.317865,0.216503,0.177419,5
0.186275,0.071217,0.118467,0.236659,0.039907,0.709677,6
0.264706,0.065282,0.076655,0.24826,0.102179,0.532258,6
0.372549,0.04451,0.101045,0.236659,0.020243,0.822581,6
0.294118,0.077151,0.045296,0.213457,0.039522,0.725806,6
0.215686,0.106825,0.10453,0.262181,0.119144,0.370968,5
0.196078,0.089021,0.170732,0.327146,0.158859,0.435484,6
0.205882,0.091988,0.094077,0.294664,0.162136,0.387097,6
0.215686,0.118694,0.156794,0.406032,0.15481,0.241935,5
0.303922,0.115727,0.1777,0.38051,0.114324,0.290323,5
0.098039,0.124629,0.052265,0.324826,0.21766,0.225806,6
0.196078,0.124629,0.118467,0.382831,0.231348,0.16129,5
0.264706,0.106825,0.059233,0.278422,0.046462,0.806452,7
0.137255,0.094955,0.090592,0.257541,0.13341,0.306452,5
0.196078,0.103858,0.094077,0.343387,0.115867,0.419355,6
0.333333,0.086053,0.090592,0.232019,0.049547,0.870968,6
0.235294,0.065282,0.101045,0.243619,0.045306,0.725806,6
0.176471,0.130564,0.10453,0.306265,0.211876,0.209677,5
0.235294,0.124629,0.111498,0.324826,0.11471,0.483871,5
0.166667,0.133531,0.132404,0.345708,0.128591,0.370968,5
0.127451,0.124629,0.101045,0.199536,0.062657,0.532258,6
0.147059,0.097923,0.114983,0.211137,0.073838,0.467742,6
0.063725,0.097923,0.114983,0.187935,0.071139,0.532258,6
0.117647,0.089021,0.076655,0.160093,0.053788,0.66129,6
0.196078,0.089021,0.034843,0.171694,0.089069,0.5,5
0.27451,0.777448,0.076655,0.303944,0.124349,0.290323,5
0.166667,0.118694,0.167247,0.269142,0.165799,0.33871,6
0.137255,0.080119,0.121951,0.234339,0.045113,0.709677,6
0.117647,0.074184,0.121951,0.220418,0.02969,0.758065,6
0.235294,0.121662,0.1777,0.396752,0.15481,0.258065,5
0.465686,0.130564,0.052265,0.271462,0.138616,0.177419,5
0.215686,0.083086,0.121951,0.338747,0.05321,0.709677,6
0.196078,0.145401,0.017422,0.229698,0.11124,0.25,4
0.465686,0.130564,0.052265,0.271462,0.138616,0.177419,5
0.22549,0.071217,0.034843,0.150812,0.068055,0.725806,6
0.068627,0.121662,0.038328,0.136891,0.131675,0.306452,6
0.04902,0.106825,0.10453,0.180974,0.089454,0.516129,6
0.392157,0.062315,0.090592,0.262181,0.04145,0.806452,6
0.215686,0.071217,0.080139,0.24826,0.066705,0.596774,6
0.196078,0.086053,0.038328,0.199536,0.036052,0.822581,6
0.107843,0.068249,0.052265,0.095128,0.117409,0.645161,6
0.22549,0.10089,0.097561,0.361949,0.194525,0.41129,6
0.156863,0.109792,0.111498,0.174014,0.059572,0.556452,6
0.147059,0.130564,0.240418,0.429234,0.225371,0.354839,6
0.205882,0.602374,0.202091,0.327146,0.167534,0.209677,5
0.117647,0.127596,0.069686,0.225058,0.123193,0.451613,5
0.294118,0.130564,0.062718,0.218097,0.103914,0.677419,6
0.186275,0.130564,0.118467,0.385151,0.094274,0.483871,6
0.45098,0.136499,0.135889,0.401392,0.221515,0.387097,6
0.166667,0.121662,0.10453,0.341067,0.082707,0.548387,6
0.519608,0.094955,0.101045,0.220418,0.073067,0.975806,7
0.235294,0.124629,0.062718,0.299304,0.138616,0.435484,5
0.196078,0.124629,0.167247,0.354988,0.132832,0.354839,5
0.107843,0.103858,0.125436,0.211137,0.063428,0.516129,6
0.220588,0.080119,0.052265,0.148492,0.055716,0.698925,5
0.176471,0.074184,0.254355,0.278422,0.059572,0.564516,4
0.147059,0.154303,0.041812,0.211137,0.103914,0.241935,5
0.245098,0.11276,0.114983,0.320186,0.028726,0.870968,6
0.186275,0.074184,0.076655,0.234339,0.05186,0.725806,6
0.313725,0.103858,0.087108,0.204176,0.063428,0.516129,6
0.313725,0.124629,0.092334,0.580046,0.179102,0.129032,5
0.196078,0.089021,0.167247,0.2529,0.071139,0.516129,6
0.235294,0.080119,0.045296,0.141531,0.053788,0.758065,6
0.088235,0.118694,0.083624,0.169374,0.113553,0.290323,6
0.117647,0.118694,0.027875,0.071926,0.140544,0.290323,6
0.04902,0.145401,0.076655,0.403712,0.163678,0.596774,6
0.22549,0.127596,0.184669,0.512761,0.150183,0.290323,5
0.27451,0.115727,0.160279,0.422274,0.111625,0.258065,5
0.098039,0.115727,0.268293,0.324826,0.200308,0.274194,5
0.078431,0.118694,0.200348,0.296984,0.152111,0.322581,6
0.186275,0.145401,0.139373,0.457077,0.144399,0.693548,6
0.284314,0.175074,0.055749,0.213457,0.121265,0.16129,6
0.176471,0.11276,0.203833,0.360789,0.21766,0.177419,6
0.196078,0.118694,0.209059,0.356148,0.21766,0.177419,6
0.039216,0.139466,0.114983,0.259861,0.071139,0.548387,6
0.166667,0.118694,0.135889,0.266821,0.177174,0.403226,5
0.156863,0.091988,0.114983,0.222738,0.039136,0.709677,6
0.176471,0.11276,0.203833,0.341067,0.21766,0.177419,6
0.196078,0.118694,0.209059,0.331787,0.21766,0.177419,6
0.098039,0.118694,0.013937,0.197216,0.127048,0.33871,5
0.009804,0.068249,0.076655,0.290023,0.113553,0.467742,6
0.058824,0.050445,0.038328,0.118329,0.163678,0.491935,5
0.196078,0.050445,0.118467,0.222738,0.048583,0.766129,6
0.147059,0.047478,0.073171,0.236659,0.048197,0.758065,6
0.196078,0.083086,0.04878,0.155452,0.148255,0.5,5
0.166667,0.035608,0.135889,0.213457,0.04251,0.806452,6
0.117647,0.071217,0.10453,0.199536,0.044824,0.645161,6
0.205882,0.038576,0.052265,0.088167,0.053788,0.564516,6
0.372549,0.11276,0.170732,0.403712,0.21525,0.403226,5
0.147059,0.11276,0.062718,0.213457,0.082707,0.5,6
0.147059,0.115727,0.080139,0.241299,0.084635,0.5,6
0.460784,0.053412,0.062718,0.220418,0.101986,0.822581,6
0.196078,0.050445,0.118467,0.222738,0.048583,0.766129,6
0.117647,0.05638,0.10453,0.299304,0.082707,0.596774,5
0.284314,0.097923,0.205575,0.466357,0.190669,0.274194,6
0.127451,0.071217,0.069686,0.280742,0.140544,0.467742,6
0.137255,0.091988,0.069686,0.234339,0.167534,0.435484,7
0.186275,0.038576,0.094077,0.227378,0.034317,0.935484,6
0.176471,0.077151,0.027875,0.146172,0.045402,0.669355,6
0.098039,0.05638,0.090592,0.283063,0.159823,0.451613,7
0.176471,0.062315,0.087108,0.25522,0.146327,0.435484,7
0.147059,0.080119,0.101045,0.241299,0.078851,0.451613,7
0.196078,0.089021,0.083624,0.348028,0.181029,0.451613,5
0.27451,0.062315,0.144599,0.37587,0.148255,0.645161,5
0.215686,0.136499,0.052265,0.292343,0.103914,0.677419,6
0.117647,0.121662,0.052265,0.271462,0.12512,0.225806,6
0.205882,0.059347,0.034843,0.171694,0.05186,0.548387,6
0.137255,0.053412,0.083624,0.213457,0.045691,0.725806,7
0.137255,0.04451,0.094077,0.204176,0.021592,0.814516,7
0.235294,0.050445,0.101045,0.208817,0.048005,0.709677,6
0.117647,0.062315,0.12892,0.215777,0.071139,0.790323,7
0.264706,0.074184,0.080139,0.287703,0.067284,0.645161,7
0.215686,0.080119,0.073171,0.109049,0.063428,0.532258,5
0.068627,0.121662,0.080139,0.201856,0.20108,0.322581,6
0.04902,0.097923,0.132404,0.206497,0.05186,0.612903,7
0.117647,0.106825,0.1777,0.269142,0.216985,0.225806,6
0.117647,0.11276,0.146341,0.238979,0.217081,0.129032,6
0.186275,0.086053,0.10453,0.299304,0.079815,0.5,6
0.147059,0.121662,0.202091,0.327146,0.149798,0.209677,6
0.254902,0.097923,0.034843,0.234339,0.062271,0.548387,6
0.245098,0.062315,0.073171,0.345708,0.117794,0.612903,6
0.205882,0.059347,0.101045,0.285383,0.035473,0.709677,6
0.245098,0.077151,0.069686,0.229698,0.143821,0.580645,6
0.215686,0.121662,0.097561,0.296984,0.114324,0.5,5
0.245098,0.094955,0.139373,0.36891,0.11953,0.5,6
0.362745,0.080119,0.087108,0.361949,0.079237,0.677419,6
0.27451,0.130564,0.062718,0.241299,0.160594,0.483871,6
0.333333,0.077151,0.083624,0.278422,0.036437,0.790323,6
0.303922,0.083086,0.094077,0.266821,0.135531,0.467742,6
0.441176,0.178042,0.062718,0.243619,0.058415,0.870968,6
0.568627,0.071217,0.10453,0.153132,0.161943,0.435484,6
0.078431,0.053412,0.073171,0.153132,0.071139,0.548387,7
0.137255,0.10089,0.062718,0.24826,0.107769,0.354839,6
0.147059,0.062315,0.149826,0.24826,0.102757,0.483871,6
0.088235,0.103858,0.149826,0.301624,0.200694,0.177419,6
0.245098,0.068249,0.132404,0.266821,0.077694,0.483871,6
0.294118,0.083086,0.132404,0.317865,0.118566,0.564516,6
0.205882,0.080119,0.125436,0.194896,0.067284,0.645161,6
0.205882,0.091988,0.04878,0.238979,0.113553,0.516129,5
0.196078,0.071217,0.101045,0.389791,0.148062,0.516129,6
0.27451,0.068249,0.038328,0.148492,0.044534,0.741935,7
0.52451,0.068249,0.020906,0.095128,0.062657,0.483871,4
0.352941,0.062315,0.034843,0.148492,0.094467,0.451613,6
0.333333,0.074184,0.059233,0.157773,0.09119,0.467742,5
0.254902,0.094955,0.160279,0.317865,0.140736,0.290323,5
0.186275,0.091988,0.139373,0.315545,0.140929,0.290323,5
0.352941,0.068249,0.142857,0.285383,0.086563,0.526882,7
0.196078,0.089021,0.083624,0.208817,0.093889,0.451613,5
0.411765,0.080119,0.073171,0.278422,0.045884,0.870968,7
0.352941,0.068249,0.142857,0.285383,0.086563,0.532258,7
0.529412,0.151335,0.108014,0.433875,0.162907,0.145161,5
0.294118,0.086053,0.118467,0.25522,0.084827,0.516129,6
0.220588,0.11276,0.097561,0.199536,0.086177,0.564516,7
0.411765,0.080119,0.114983,0.283063,0.059572,0.806452,7
0.313725,0.086053,0.062718,0.269142,0.095045,0.741935,6
0.313725,0.068249,0.045296,0.190255,0.053403,0.822581,6
0.401961,0.074184,0.013937,0.345708,0.122036,0.516129,5
0.107843,0.094955,0.076655,0.208817,0.085213,0.467742,6
0.156863,0.094955,0.041812,0.148492,0.052053,0.580645,7
0.166667,0.094955,0.142857,0.273782,0.156738,0.387097,7
0.127451,0.094955,0.101045,0.215777,0.098323,0.467742,7
0.196078,0.10089,0.167247,0.415313,0.117023,0.451613,6
0.205882,0.086053,0.163763,0.294664,0.126277,0.516129,6
0.259804,0.071217,0.083624,0.257541,0.150954,0.322581,6
0.421569,0.115727,0.12892,0.389791,0.096588,0.413979,5
0.156863,0.080119,0.139373,0.2529,0.059186,0.60215,6
0.421569,0.115727,0.12892,0.389791,0.096588,0.419355,5
0.45098,0.118694,0.198606,0.431555,0.170619,0.403226,6
0.156863,0.080119,0.139373,0.2529,0.059186,0.604839,6
0.176471,0.077151,0.142857,0.271462,0.073838,0.548387,6
0.156863,0.062315,0.080139,0.206497,0.049547,0.709677,7
0.127451,0.10089,0.156794,0.436195,0.13129,0.33871,6
0.205882,0.077151,0.132404,0.262181,0.060343,0.693548,6
0.156863,0.074184,0.163763,0.345708,0.012146,0.822581,7
0.098039,0.083086,0.076655,0.183295,0.073838,0.427419,7
0.176471,0.097923,0.114983,0.213457,0.064199,0.548387,7
0.303922,0.071217,0.163763,0.241299,0.049161,0.822581,7
0.294118,0.124629,0.198606,0.466357,0.115288,0.258065,5
0.27451,0.077151,0.055749,0.148492,0.030268,0.774194,7
0.205882,0.115727,0.184669,0.324826,0.127048,0.478495,7
0.205882,0.115727,0.184669,0.324826,0.127048,0.483871,7
0.343137,0.080119,0.142857,0.285383,0.050896,0.870968,6
0.166667,0.091988,0.090592,0.176334,0.052632,0.516129,6
0.245098,0.053412,0.041812,0.162413,0.067862,0.709677,6
0.147059,0.115727,0.114983,0.327146,0.088105,0.516129,5
0.088235,0.05638,0.146341,0.236659,0.108155,0.709677,6
0.088235,0.080119,0.097561,0.236659,0.125506,0.344086,7
0.078431,0.074184,0.101045,0.243619,0.126084,0.344086,7
0.22549,0.142433,0.118467,0.491879,0.179487,0.177419,5
0.078431,0.074184,0.101045,0.243619,0.126084,0.346774,7
0.088235,0.080119,0.097561,0.236659,0.125506,0.346774,7
0.352941,0.118694,0.034843,0.25058,0.08155,0.564516,5
0.20098,0.077151,0.191638,0.296984,0.196838,0.145161,6
0.25,0.080119,0.233449,0.36891,0.096588,0.39785,5
0.196078,0.05638,0.121951,0.220418,0.086755,0.612903,7
0.264706,0.074184,0.135889,0.329466,0.078851,0.586021,7
0.127451,0.091988,0.195122,0.303944,0.119722,0.419355,6
0.166667,0.106825,0.135889,0.276102,0.17833,0.258065,6
0.25,0.080119,0.233449,0.36891,0.096588,0.403226,5
0.539216,0.145401,0.080139,0.287703,0.107962,0.354839,4
0.186275,0.047478,0.031359,0.092807,0.025834,0.822581,6
0.235294,0.053412,0.045296,0.132251,0.053788,0.612903,6
0.245098,0.094955,0.12892,0.257541,0.056487,0.677419,6
0.156863,0.080119,0.174216,0.406032,0.074417,0.556452,6
0.176471,0.15727,0.073171,0.243619,0.182957,0.403226,5
0.078431,0.077151,0.055749,0.341067,0.184114,0.16129,6
0.107843,0.10089,0.125436,0.366589,0.239638,0.177419,7
0.27451,0.130564,0.083624,0.38051,0.135531,0.129032,5
0.264706,0.068249,0.094077,0.241299,0.091961,0.790323,7
0.068627,0.062315,0.059233,0.174014,0.04145,0.806452,6
0.186275,0.486647,0.111498,0.259861,0.120108,0.193548,6
0.215686,0.094955,0.202091,0.36891,0.182765,0.290323,5
0.598039,0.103858,0.111498,0.313225,0.148255,0.33871,6
0.039216,0.083086,0.118467,0.171694,0.069983,0.467742,7
0.27451,0.130564,0.170732,0.447796,0.161751,0.258065,6
0.186275,0.130564,0.10453,0.236659,0.147099,0.387097,6
0.137255,0.065282,0.080139,0.236659,0.049161,0.612903,7
0.122549,0.124629,0.101045,0.24594,0.16445,0.451613,6
0.245098,0.074184,0.083624,0.232019,0.103142,0.419355,6
0.127451,0.071217,0.149826,0.308585,0.052632,0.758065,6
0.245098,0.062315,0.087108,0.229698,0.061693,0.677419,7
0.122549,0.124629,0.101045,0.24594,0.16445,0.451613,6
0.196078,0.091988,0.059233,0.206497,0.097359,0.5,6
0.068627,0.074184,0.052265,0.167053,0.154425,0.322581,6
0.230392,0.071217,0.027875,0.139211,0.073067,0.451613,6
